uid,ctf_params.akv,ctf_params.angast_deg,ctf_params.angast_rad,ctf_params.cs,ctf_params.detector_psize,ctf_params.df1,ctf_params.df2,ctf_params.mag,ctf_params.phase_shift,ctf_params.psize,ctf_params.wgh,data_input_relpath,data_input_idx,alignments.model-best.phiC
195,200.0,-19.81468,-0.345831406229,2.7,1.168,15987.420898,15545.045898,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,195,1.0
196,200.0,-19.81468,-0.345831406229,2.7,1.168,15987.420898,15545.045898,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,196,1.0
198,200.0,-19.81468,-0.345831406229,2.7,1.168,15987.420898,15545.045898,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,198,1.0
200,200.0,-19.81468,-0.345831406229,2.7,1.168,15987.420898,15545.045898,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,200,1.0
201,200.0,-19.81468,-0.345831406229,2.7,1.168,15987.420898,15545.045898,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,201,1.0
202,200.0,-19.81468,-0.345831406229,2.7,1.168,15987.420898,15545.045898,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,202,1.0
203,200.0,-19.81468,-0.345831406229,2.7,1.168,15987.420898,15545.045898,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,203,1.0
205,200.0,-19.81468,-0.345831406229,2.7,1.168,15987.420898,15545.045898,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,205,1.0
208,200.0,-19.81468,-0.345831406229,2.7,1.168,15987.420898,15545.045898,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,208,1.0
209,200.0,-19.81468,-0.345831406229,2.7,1.168,15987.420898,15545.045898,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,209,1.0
210,200.0,-19.81468,-0.345831406229,2.7,1.168,15987.420898,15545.045898,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,210,1.0
211,200.0,-19.81468,-0.345831406229,2.7,1.168,15987.420898,15545.045898,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,211,1.0
212,200.0,-19.81468,-0.345831406229,2.7,1.168,15987.420898,15545.045898,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,212,1.0
214,200.0,-19.81468,-0.345831406229,2.7,1.168,15987.420898,15545.045898,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,214,1.0
215,200.0,-19.81468,-0.345831406229,2.7,1.168,15987.420898,15545.045898,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,215,1.0
217,200.0,-19.81468,-0.345831406229,2.7,1.168,15987.420898,15545.045898,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,217,1.0
219,200.0,-19.81468,-0.345831406229,2.7,1.168,15987.420898,15545.045898,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,219,1.0
220,200.0,-19.81468,-0.345831406229,2.7,1.168,15987.420898,15545.045898,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,220,1.0
222,200.0,-19.81468,-0.345831406229,2.7,1.168,15987.420898,15545.045898,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,222,1.0
223,200.0,-19.81468,-0.345831406229,2.7,1.168,15987.420898,15545.045898,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,223,1.0
224,200.0,-19.81468,-0.345831406229,2.7,1.168,15987.420898,15545.045898,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,224,1.0
225,200.0,-19.81468,-0.345831406229,2.7,1.168,15987.420898,15545.045898,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,225,1.0
226,200.0,-19.81468,-0.345831406229,2.7,1.168,15987.420898,15545.045898,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,226,1.0
230,200.0,-19.81468,-0.345831406229,2.7,1.168,15987.420898,15545.045898,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,230,1.0
231,200.0,-19.81468,-0.345831406229,2.7,1.168,15987.420898,15545.045898,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,231,1.0
232,200.0,-19.81468,-0.345831406229,2.7,1.168,15987.420898,15545.045898,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,232,1.0
233,200.0,-19.81468,-0.345831406229,2.7,1.168,15987.420898,15545.045898,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,233,1.0
234,200.0,-19.81468,-0.345831406229,2.7,1.168,15987.420898,15545.045898,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,234,1.0
235,200.0,-19.81468,-0.345831406229,2.7,1.168,15987.420898,15545.045898,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,235,1.0
236,200.0,-19.81468,-0.345831406229,2.7,1.168,15987.420898,15545.045898,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,236,1.0
237,200.0,-19.81468,-0.345831406229,2.7,1.168,15987.420898,15545.045898,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,237,1.0
238,200.0,-19.81468,-0.345831406229,2.7,1.168,15987.420898,15545.045898,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,238,1.0
240,200.0,-19.81468,-0.345831406229,2.7,1.168,15987.420898,15545.045898,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,240,1.0
241,200.0,-19.81468,-0.345831406229,2.7,1.168,15987.420898,15545.045898,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,241,1.0
242,200.0,-19.81468,-0.345831406229,2.7,1.168,15987.420898,15545.045898,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,242,1.0
243,200.0,-19.81468,-0.345831406229,2.7,1.168,15987.420898,15545.045898,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,243,1.0
245,200.0,-19.81468,-0.345831406229,2.7,1.168,15987.420898,15545.045898,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,245,1.0
246,200.0,-19.81468,-0.345831406229,2.7,1.168,15987.420898,15545.045898,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,246,1.0
247,200.0,-19.81468,-0.345831406229,2.7,1.168,15987.420898,15545.045898,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,247,1.0
249,200.0,-19.81468,-0.345831406229,2.7,1.168,15987.420898,15545.045898,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,249,1.0
250,200.0,-19.81468,-0.345831406229,2.7,1.168,15987.420898,15545.045898,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,250,1.0
252,200.0,-19.81468,-0.345831406229,2.7,1.168,15987.420898,15545.045898,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,252,1.0
253,200.0,-19.81468,-0.345831406229,2.7,1.168,15987.420898,15545.045898,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,253,1.0
254,200.0,-19.81468,-0.345831406229,2.7,1.168,15987.420898,15545.045898,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,254,1.0
255,200.0,-19.81468,-0.345831406229,2.7,1.168,15987.420898,15545.045898,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,255,1.0
256,200.0,-19.81468,-0.345831406229,2.7,1.168,15987.420898,15545.045898,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,256,1.0
257,200.0,-19.81468,-0.345831406229,2.7,1.168,15987.420898,15545.045898,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,257,1.0
260,200.0,-28.821278,-0.503026195733,2.7,1.168,15114.791992,14802.410156,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,260,1.0
261,200.0,-28.821278,-0.503026195733,2.7,1.168,15114.791992,14802.410156,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,261,1.0
263,200.0,-28.821278,-0.503026195733,2.7,1.168,15114.791992,14802.410156,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,263,1.0
264,200.0,-28.821278,-0.503026195733,2.7,1.168,15114.791992,14802.410156,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,264,1.0
265,200.0,-28.821278,-0.503026195733,2.7,1.168,15114.791992,14802.410156,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,265,1.0
266,200.0,-28.821278,-0.503026195733,2.7,1.168,15114.791992,14802.410156,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,266,1.0
267,200.0,-28.821278,-0.503026195733,2.7,1.168,15114.791992,14802.410156,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,267,1.0
268,200.0,-28.821278,-0.503026195733,2.7,1.168,15114.791992,14802.410156,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,268,1.0
269,200.0,-28.821278,-0.503026195733,2.7,1.168,15114.791992,14802.410156,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,269,1.0
270,200.0,-28.821278,-0.503026195733,2.7,1.168,15114.791992,14802.410156,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,270,1.0
271,200.0,-28.821278,-0.503026195733,2.7,1.168,15114.791992,14802.410156,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,271,1.0
272,200.0,-28.821278,-0.503026195733,2.7,1.168,15114.791992,14802.410156,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,272,1.0
273,200.0,-28.821278,-0.503026195733,2.7,1.168,15114.791992,14802.410156,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,273,1.0
274,200.0,-28.821278,-0.503026195733,2.7,1.168,15114.791992,14802.410156,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,274,1.0
276,200.0,-28.821278,-0.503026195733,2.7,1.168,15114.791992,14802.410156,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,276,1.0
277,200.0,-28.821278,-0.503026195733,2.7,1.168,15114.791992,14802.410156,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,277,1.0
278,200.0,-28.821278,-0.503026195733,2.7,1.168,15114.791992,14802.410156,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,278,1.0
279,200.0,-28.821278,-0.503026195733,2.7,1.168,15114.791992,14802.410156,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,279,1.0
282,200.0,-28.821278,-0.503026195733,2.7,1.168,15114.791992,14802.410156,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,282,1.0
283,200.0,-28.821278,-0.503026195733,2.7,1.168,15114.791992,14802.410156,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,283,1.0
284,200.0,-28.821278,-0.503026195733,2.7,1.168,15114.791992,14802.410156,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,284,1.0
285,200.0,-28.821278,-0.503026195733,2.7,1.168,15114.791992,14802.410156,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,285,1.0
287,200.0,-28.821278,-0.503026195733,2.7,1.168,15114.791992,14802.410156,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,287,1.0
288,200.0,-28.821278,-0.503026195733,2.7,1.168,15114.791992,14802.410156,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,288,1.0
289,200.0,-28.821278,-0.503026195733,2.7,1.168,15114.791992,14802.410156,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,289,1.0
290,200.0,-28.821278,-0.503026195733,2.7,1.168,15114.791992,14802.410156,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,290,1.0
292,200.0,-28.821278,-0.503026195733,2.7,1.168,15114.791992,14802.410156,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,292,1.0
293,200.0,-28.821278,-0.503026195733,2.7,1.168,15114.791992,14802.410156,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,293,1.0
294,200.0,-28.821278,-0.503026195733,2.7,1.168,15114.791992,14802.410156,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,294,1.0
296,200.0,-28.821278,-0.503026195733,2.7,1.168,15114.791992,14802.410156,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,296,1.0
297,200.0,-28.821278,-0.503026195733,2.7,1.168,15114.791992,14802.410156,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,297,1.0
298,200.0,-28.821278,-0.503026195733,2.7,1.168,15114.791992,14802.410156,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,298,1.0
301,200.0,-28.821278,-0.503026195733,2.7,1.168,15114.791992,14802.410156,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,301,1.0
302,200.0,-28.821278,-0.503026195733,2.7,1.168,15114.791992,14802.410156,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,302,1.0
303,200.0,-28.821278,-0.503026195733,2.7,1.168,15114.791992,14802.410156,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,303,1.0
304,200.0,-28.821278,-0.503026195733,2.7,1.168,15114.791992,14802.410156,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,304,1.0
305,200.0,-28.821278,-0.503026195733,2.7,1.168,15114.791992,14802.410156,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,305,1.0
306,200.0,-28.821278,-0.503026195733,2.7,1.168,15114.791992,14802.410156,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,306,1.0
307,200.0,-28.821278,-0.503026195733,2.7,1.168,15114.791992,14802.410156,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,307,1.0
308,200.0,-28.821278,-0.503026195733,2.7,1.168,15114.791992,14802.410156,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,308,1.0
309,200.0,-28.821278,-0.503026195733,2.7,1.168,15114.791992,14802.410156,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,309,1.0
310,200.0,-28.821278,-0.503026195733,2.7,1.168,15114.791992,14802.410156,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,310,1.0
311,200.0,-28.821278,-0.503026195733,2.7,1.168,15114.791992,14802.410156,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,311,1.0
312,200.0,-28.821278,-0.503026195733,2.7,1.168,15114.791992,14802.410156,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,312,1.0
313,200.0,-28.821278,-0.503026195733,2.7,1.168,15114.791992,14802.410156,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,313,1.0
315,200.0,-28.821278,-0.503026195733,2.7,1.168,15114.791992,14802.410156,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,315,1.0
316,200.0,-28.821278,-0.503026195733,2.7,1.168,15114.791992,14802.410156,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,316,1.0
318,200.0,-28.821278,-0.503026195733,2.7,1.168,15114.791992,14802.410156,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,318,1.0
319,200.0,-28.821278,-0.503026195733,2.7,1.168,15114.791992,14802.410156,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,319,1.0
320,200.0,-28.821278,-0.503026195733,2.7,1.168,15114.791992,14802.410156,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,320,1.0
321,200.0,-28.821278,-0.503026195733,2.7,1.168,15114.791992,14802.410156,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,321,1.0
322,200.0,-28.821278,-0.503026195733,2.7,1.168,15114.791992,14802.410156,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,322,1.0
323,200.0,-28.821278,-0.503026195733,2.7,1.168,15114.791992,14802.410156,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,323,1.0
324,200.0,-28.821278,-0.503026195733,2.7,1.168,15114.791992,14802.410156,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,324,1.0
326,200.0,-28.821278,-0.503026195733,2.7,1.168,15114.791992,14802.410156,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,326,1.0
327,200.0,-28.821278,-0.503026195733,2.7,1.168,15114.791992,14802.410156,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,327,1.0
328,200.0,-28.821278,-0.503026195733,2.7,1.168,15114.791992,14802.410156,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,328,1.0
329,200.0,-28.821278,-0.503026195733,2.7,1.168,15114.791992,14802.410156,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,329,1.0
330,200.0,-28.821278,-0.503026195733,2.7,1.168,15114.791992,14802.410156,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,330,1.0
332,200.0,-28.821278,-0.503026195733,2.7,1.168,15114.791992,14802.410156,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,332,1.0
333,200.0,-28.821278,-0.503026195733,2.7,1.168,15114.791992,14802.410156,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,333,1.0
334,200.0,-28.821278,-0.503026195733,2.7,1.168,15114.791992,14802.410156,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,334,1.0
335,200.0,-28.821278,-0.503026195733,2.7,1.168,15114.791992,14802.410156,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,335,1.0
337,200.0,-28.821278,-0.503026195733,2.7,1.168,15114.791992,14802.410156,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,337,1.0
338,200.0,-28.821278,-0.503026195733,2.7,1.168,15114.791992,14802.410156,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,338,1.0
340,200.0,-28.821278,-0.503026195733,2.7,1.168,15114.791992,14802.410156,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,340,1.0
342,200.0,-28.821278,-0.503026195733,2.7,1.168,15114.791992,14802.410156,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,342,1.0
344,200.0,-28.821278,-0.503026195733,2.7,1.168,15114.791992,14802.410156,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,344,1.0
347,200.0,-28.821278,-0.503026195733,2.7,1.168,15114.791992,14802.410156,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,347,1.0
348,200.0,-28.821278,-0.503026195733,2.7,1.168,15114.791992,14802.410156,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,348,1.0
349,200.0,-28.821278,-0.503026195733,2.7,1.168,15114.791992,14802.410156,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,349,1.0
352,200.0,-28.821278,-0.503026195733,2.7,1.168,15114.791992,14802.410156,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,352,1.0
353,200.0,-28.821278,-0.503026195733,2.7,1.168,15114.791992,14802.410156,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,353,1.0
354,200.0,-28.821278,-0.503026195733,2.7,1.168,15114.791992,14802.410156,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,354,1.0
355,200.0,-28.821278,-0.503026195733,2.7,1.168,15114.791992,14802.410156,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,355,1.0
356,200.0,-28.821278,-0.503026195733,2.7,1.168,15114.791992,14802.410156,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,356,1.0
358,200.0,-28.821278,-0.503026195733,2.7,1.168,15114.791992,14802.410156,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,358,1.0
359,200.0,-28.821278,-0.503026195733,2.7,1.168,15114.791992,14802.410156,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,359,1.0
360,200.0,-28.821278,-0.503026195733,2.7,1.168,15114.791992,14802.410156,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,360,1.0
363,200.0,-28.821278,-0.503026195733,2.7,1.168,15114.791992,14802.410156,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,363,1.0
364,200.0,-28.821278,-0.503026195733,2.7,1.168,15114.791992,14802.410156,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,364,1.0
365,200.0,-28.821278,-0.503026195733,2.7,1.168,15114.791992,14802.410156,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,365,1.0
368,200.0,-21.221327,-0.370382027792,2.7,1.168,15052.396484,14598.630859,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,368,1.0
371,200.0,-21.221327,-0.370382027792,2.7,1.168,15052.396484,14598.630859,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,371,1.0
372,200.0,-21.221327,-0.370382027792,2.7,1.168,15052.396484,14598.630859,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,372,1.0
373,200.0,-21.221327,-0.370382027792,2.7,1.168,15052.396484,14598.630859,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,373,1.0
375,200.0,-21.221327,-0.370382027792,2.7,1.168,15052.396484,14598.630859,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,375,1.0
379,200.0,-21.221327,-0.370382027792,2.7,1.168,15052.396484,14598.630859,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,379,1.0
380,200.0,-49.432552,-0.862760790063,2.7,1.168,8460.591797,7844.862793,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,380,1.0
381,200.0,-49.432552,-0.862760790063,2.7,1.168,8460.591797,7844.862793,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,381,1.0
384,200.0,-49.432552,-0.862760790063,2.7,1.168,8460.591797,7844.862793,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,384,1.0
385,200.0,-49.432552,-0.862760790063,2.7,1.168,8460.591797,7844.862793,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,385,1.0
386,200.0,-49.432552,-0.862760790063,2.7,1.168,8460.591797,7844.862793,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,386,1.0
388,200.0,-49.432552,-0.862760790063,2.7,1.168,8460.591797,7844.862793,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,388,1.0
393,200.0,-49.432552,-0.862760790063,2.7,1.168,8460.591797,7844.862793,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,393,1.0
395,200.0,-49.432552,-0.862760790063,2.7,1.168,8460.591797,7844.862793,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,395,1.0
396,200.0,-49.432552,-0.862760790063,2.7,1.168,8460.591797,7844.862793,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,396,1.0
397,200.0,-49.432552,-0.862760790063,2.7,1.168,8460.591797,7844.862793,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,397,1.0
398,200.0,-49.432552,-0.862760790063,2.7,1.168,8460.591797,7844.862793,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,398,1.0
400,200.0,-49.432552,-0.862760790063,2.7,1.168,8460.591797,7844.862793,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,400,1.0
401,200.0,-49.432552,-0.862760790063,2.7,1.168,8460.591797,7844.862793,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,401,1.0
403,200.0,-49.432552,-0.862760790063,2.7,1.168,8460.591797,7844.862793,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,403,1.0
405,200.0,-49.432552,-0.862760790063,2.7,1.168,8460.591797,7844.862793,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,405,1.0
